timestamp,type,event
1389972257071,log,LoadOntology
1389972296220,eye,File menu
1389972299294,log,LoadOntology
1389972320553,log,M_hierarchy
1389972357104,eye,Class hierarchy
1389972361887,eye,Property hierarchy
1389972361987,eye,Class hierarchy
1389972362811,log,HExpanded
1389972363371,eye,Class hierarchy
1389972364759,log,EntitySelected
1389972365154,eye,Class hierarchy
1389972376004,eye,Class hierarchy
1389972380142,log,DescriptionSelected
1389972474019,log,EntityModified
1389972475000,eye,Description
1389972477666,log,EntitySelected
1389972481367,eye,Class hierarchy
1389972482245,log,DescriptionSelected
1389972507627,log,EntityModified
1389972509316,eye,Class hierarchy
1389972510066,log,EntitySelected
1389972511772,log,DescriptionSelected
1389972532176,log,EntityModified
1389972533966,log,EntitySelected
1389972536060,log,DescriptionSelected
1389972565365,log,EntityModified
1389972565529,eye,Class hierarchy
1389972572407,log,EntitySelected
1389972574780,log,DescriptionSelected
1389972579706,log,EntityModified
1389972585376,eye,Class hierarchy
1389972587713,log,EntitySelected
1389972593278,log,EntitySelected
1389972595075,log,DescriptionSelected
1389972621184,log,EntityModified
1389972625662,log,EntitySelected
1389972626875,log,DescriptionSelected
1389972630621,log,EntityModified
1389972630723,eye,Class hierarchy
1389972634373,eye,Class hierarchy
1389972634623,eye,Description
1389972635190,eye,Class hierarchy
1389972637285,log,EntitySelected
1389972638330,log,DescriptionSelected
1389972641913,log,EntityModified
1389972642478,eye,Class hierarchy
1389972650205,log,EntitySelected
1389972651483,log,DescriptionSelected
1389972677793,log,EntityModified
1389972681307,eye,Class hierarchy
1389972682457,eye,Description
1389972684173,log,EntitySelected
1389972685314,log,DescriptionSelected
1389972688944,log,EntityModified
1389972689023,eye,Class hierarchy
1389972690214,log,EntitySelected
1389972690457,eye,Class hierarchy
1389972691242,log,DescriptionSelected
1389972693754,log,EntityModified
1389972694057,eye,Class hierarchy
1389972694290,eye,Description
1389972695757,eye,Class hierarchy
1389972698229,log,EntitySelected
1389972701490,eye,Annotations-Usage
1389972703402,log,DescriptionSelected
1389972724472,log,EntityModified
1389972724697,eye,Class hierarchy
1389972725480,eye,Annotations-Usage
1389972725494,log,EntitySelected
1389972725680,eye,Class hierarchy
1389972727915,log,DescriptionSelected
1389972730681,log,EntityModified
1389972735991,eye,Class hierarchy
1389972736391,eye,Description
1389972736758,eye,Class hierarchy
1389972773341,eye,Annotations-Usage
1389972773558,eye,Class hierarchy
1389972777084,log,EntitySelected
1389972786175,eye,Class hierarchy
1389972792740,log,EntitySelected
1389972793805,eye,Class hierarchy
1389972796155,eye,Popup
1389972800821,eye,Class hierarchy
1389972815822,eye,Popup
1389972818288,eye,Class hierarchy
1389972826044,log,EntitySelected
1389972827055,eye,Class hierarchy
1389972835189,eye,Popup
1389972835355,eye,Class hierarchy
1389972841322,eye,Annotations-Usage
1389972841622,eye,Class hierarchy
1389972847955,log,ClassAddition
1389972852042,log,DescriptionSelected
1389972886939,eye,Class hierarchy
1389972889089,eye,Class hierarchy
1389972896055,log,Convert into defined
1389972896906,eye,Class hierarchy
1389972897206,eye,Popup
1389972897656,eye,Class hierarchy
1389972900889,eye,Popup
1389972903310,log,EntitySelected
1389972903606,eye,Class hierarchy
1389972911006,eye,Popup
1389972912956,eye,Class hierarchy
1389972913473,eye,Popup
1389972914173,eye,Annotations-Usage
1389972914339,eye,Popup
1389972914523,eye,Class hierarchy
1389972915006,eye,Description
1389972916606,eye,Class hierarchy
1389972916956,eye,Description
1389972917889,eye,Class hierarchy
1389972922505,log,ClassAddition
1389972924923,eye,Class hierarchy
1389972925537,log,DescriptionSelected
1389972939906,eye,Class hierarchy
1389972940823,eye,Description
1389972946040,eye,Class hierarchy
1389972946567,log,Convert into defined
1389972951580,log,M_entity_selected
1389972954840,eye,Class hierarchy
1389972958323,eye,Property hierarchy
1389972960074,eye,Class hierarchy
1389972969609,log,ClassAddition
1389972971521,log,DescriptionSelected
1389972981241,eye,Class hierarchy
1389972989050,log,Convert into defined
1389972992158,eye,Annotations-Usage
1389972992507,eye,Description
1389972992724,eye,Class hierarchy
1389973002908,eye,Description
1389973003191,eye,Class hierarchy
1389973008958,eye,Description
1389973010058,eye,Class hierarchy
1389973010275,eye,Description
1389973011141,eye,Class hierarchy
1389973014425,eye,Popup
1389973015008,eye,Class hierarchy
1389973023841,log,EntityDeleted
1389973023941,eye,Class hierarchy
1389973025749,log,EntitySelected
1389973028808,eye,Class hierarchy
1389973031858,eye,Popup
1389973034728,eye,Class hierarchy
1389973037045,eye,Description
1389973037845,eye,Class hierarchy
1389973042414,log,ClassAddition
1389973045261,eye,Class hierarchy
1389973046040,log,DescriptionSelected
1389973048161,eye,Property hierarchy
1389973048811,eye,Class hierarchy
1389973059162,eye,Description
1389973059345,eye,Class hierarchy
1389973066436,log,Convert into defined
1389973068378,eye,Class hierarchy
1389973068563,log,EntitySelected
1389973068712,eye,Property hierarchy
1389973072778,eye,Class hierarchy
1389973074245,eye,Popup
1389973075612,eye,Class hierarchy
1389973076579,eye,Popup
1389973078162,eye,Class hierarchy
1389973080945,eye,Class hierarchy
1389973084645,log,ClassAddition
1389973086976,log,DescriptionSelected
1389973095062,eye,Class hierarchy
1389973099492,log,Convert into defined
1389973102756,log,M_entity_selected
1389973102812,eye,Class hierarchy
1389973104762,eye,Popup
1389973108512,eye,Class hierarchy
1389973111245,eye,Class hierarchy
1389973114476,log,ClassAddition
1389973117240,log,DescriptionSelected
1389973122912,eye,Class hierarchy
1389973124762,eye,Class hierarchy
1389973132159,log,Convert into defined
1389973133396,eye,File menu
1389973134446,eye,Class hierarchy
1389973142213,log,ReasonerInvoked
1389973145123,log,HExpanded_I
1389973145363,eye,Description
1389973152209,log,M_hierarchy_I
1389973154339,eye,Class hierarchy
1389973154540,eye,File menu
1389973154790,eye,Annotations-Usage
1389973155073,eye,Class hierarchy
1389973155323,eye,Annotations-Usage
1389973172919,eye,Class hierarchy
1389973173786,eye,Annotations-Usage
1389973174219,eye,File menu
1389973175836,eye,Description
1389973176069,eye,Class hierarchy
1389973202070,eye,File menu
1389973208883,log,LoadOntology
1389973215304,eye,Class hierarchy
1389973221004,eye,Annotations-Usage
1389973221404,eye,Class hierarchy
1389973224841,log,HExpanded
1389973224904,eye,Class hierarchy
1389973225742,log,HExpanded
1389973225871,eye,Class hierarchy
1389973228739,log,EntitySelected
1389973235495,eye,Description
1389973239729,eye,File menu
1389973257295,eye,Description
1389973257444,eye,Class hierarchy
1389973258011,eye,Annotations-Usage
1389973259495,eye,Class hierarchy
1389973260628,eye,Annotations-Usage
1389973263578,eye,Description
1389973267279,eye,Class hierarchy
1389973267578,eye,Annotations-Usage
1389973268062,eye,Class hierarchy
1389973295704,log,HExpanded
1389973298645,eye,Class hierarchy
1389973305224,log,HExpanded
1389973344071,log,LoadOntology
1389973355630,eye,Class hierarchy
1389973375488,log,M_hierarchy
1389973377966,log,EntitySelected
1389973389392,eye,Class hierarchy
1389973389943,log,HExpanded
1389973390259,eye,Class hierarchy
1389973390842,eye,Description
1389973391059,eye,Class hierarchy
1389973391231,log,HExpanded
1389973391859,eye,Class hierarchy
1389973394968,log,HExpanded
1389973397972,log,EntitySelected
1389973402224,log,HExpanded
1389973402976,eye,Class hierarchy
1389973403846,log,HExpanded
1389973406826,eye,Property hierarchy
1389973407143,eye,Class hierarchy
1389973407976,eye,Popup
1389973408443,log,EntitySelected
1389973408993,eye,Class hierarchy
1389973409743,eye,Popup
1389973412476,eye,Class hierarchy
1389973412626,eye,Description
1389973413176,eye,Class hierarchy
1389973414843,eye,Description
1389973418159,eye,Class hierarchy
1389973418523,log,PropertyAddition
1389973419526,eye,Class hierarchy
1389973422993,eye,Description
1389973423476,eye,Class hierarchy
1389973431879,log,DescriptionSelected
1389973476082,log,EntityModified
1389973480644,log,EntitySelected
1389973482414,log,DescriptionSelected
1389973486077,log,EntityModified
1389973487831,eye,Class hierarchy
1389973490715,eye,Class hierarchy
1389973492250,log,EntitySelected
1389973492281,eye,Class hierarchy
1389973493081,eye,Description
1389973493477,log,DescriptionSelected
1389973498264,log,EntityModified
1389973498357,eye,Description
1389973502290,eye,Class hierarchy
1389973506965,log,M_entity_selected
1389973510024,log,EntityModified
1389973511007,eye,Class hierarchy
1389973512057,eye,Description
1389973512590,eye,Class hierarchy
1389973518090,eye,Class hierarchy
1389973518759,log,EntitySelected
1389973519174,eye,Class hierarchy
1389973521142,log,DescriptionSelected
1389973524490,log,EntityModified
1389973525174,eye,Class hierarchy
1389973525854,log,EntitySelected
1389973527149,log,DescriptionSelected
1389973530012,log,EntityModified
1389973531340,eye,Class hierarchy
1389973531440,eye,Description
1389973532140,eye,Class hierarchy
1389973532857,log,EntitySelected
1389973533107,eye,Class hierarchy
1389973536549,log,DescriptionSelected
1389973539150,log,EntityModified
1389973540140,eye,Description
1389973546386,log,EntitySelected
1389973548141,log,DescriptionSelected
1389973562974,log,EntityModified
1389973564888,eye,Class hierarchy
1389973569265,log,EntitySelected
1389973570205,log,DescriptionSelected
1389973572594,log,EntityModified
1389973572771,eye,Class hierarchy
1389973577038,eye,Description
1389973584775,log,EntitySelected
1389973586349,log,DescriptionSelected
1389973598978,log,EntityModified
1389973603166,log,EntitySelected
1389973605053,log,DescriptionSelected
1389973607847,log,EntityModified
1389973616404,eye,Description
1389973616754,eye,Class hierarchy
1389973617221,eye,Description
1389973617488,eye,Class hierarchy
1389973619195,log,EntitySelected
1389973620678,eye,Class hierarchy
1389973620979,eye,Description
1389973630052,log,DescriptionSelected
1389973640710,log,EntityModified
1389973645179,eye,Class hierarchy
1389973646242,log,EntitySelected
1389973648252,log,DescriptionSelected
1389973652740,log,EntityModified
1389973655778,eye,Class hierarchy
1389973657085,eye,Description
1389973660569,eye,Class hierarchy
1389973661269,eye,Description
1389973663569,eye,Class hierarchy
1389973664686,eye,Description
1389973665502,eye,Class hierarchy
1389973666219,eye,Description
1389973666636,eye,Class hierarchy
1389973666969,eye,Description
1389973667752,eye,Class hierarchy
1389973668302,eye,Description
1389973671070,log,EntitySelected
1389973671152,eye,Description
1389973672940,log,EntitySelected
1389973673236,eye,Description
1389973673569,eye,Class hierarchy
1389973673796,log,EntitySelected
1389973673802,eye,Description
1389973675147,log,EntitySelected
1389973675836,eye,Description
1389973676307,log,EntitySelected
1389973676452,eye,Class hierarchy
1389973676669,eye,Description
1389973677705,log,EntitySelected
1389973678452,eye,Description
1389973678747,log,EntitySelected
1389973679819,eye,Description
1389973681321,log,EntitySelected
1389973681452,eye,Description
1389973689211,log,M_entity_selected
1389973699136,eye,Class hierarchy
1389973706907,log,EntitySelected
1389973709403,eye,Class hierarchy
1389973713402,eye,Popup
1389973714936,eye,Class hierarchy
1389973715403,eye,Popup
1389973715536,eye,Class hierarchy
1389973726934,log,ClassAddition
1389973729115,log,DescriptionSelected
1389973754553,eye,Class hierarchy
1389973758847,log,Convert into defined
1389973762653,eye,Class hierarchy
1389973764703,eye,Popup
1389973766870,eye,Class hierarchy
1389973773974,log,ClassAddition
1389973775756,log,DescriptionSelected
1389973775787,eye,Class hierarchy
1389973783537,log,Convert into defined
1389973787118,log,EntitySelected
1389973787320,eye,Class hierarchy
1389973789337,eye,Popup
1389973789737,eye,Class hierarchy
1389973798063,log,ClassAddition
1389973799851,log,DescriptionSelected
1389973802705,eye,Class hierarchy
1389973805372,eye,Popup
1389973806803,log,Convert into defined
1389973807756,eye,Popup
1389973808551,log,EntitySelected
1389973809422,eye,Popup
1389973811256,eye,Class hierarchy
1389973811756,eye,Popup
1389973812256,eye,Description
1389973813589,eye,Class hierarchy
1389973819791,log,ClassAddition
1389973820719,eye,Description
1389973821002,eye,Class hierarchy
1389973821554,log,DescriptionSelected
1389973821852,eye,Class hierarchy
1389973825885,eye,File menu
1389973826286,eye,Annotations-Usage
1389973826519,eye,Class hierarchy
1389973828377,log,Convert into defined
