timestamp,type,event
1389980616387,null,M_hierarchy_I
1390227057869,log,LoadOntology
1390227123645,eye,File menu
1390227133100,log,LoadOntology
1390227149824,eye,File menu
1390227151458,eye,Property hierarchy
1390227152808,eye,Class hierarchy
1390227159541,eye,Property hierarchy
1390227159907,eye,Class hierarchy
1390227165212,log,HExpanded
1390227166923,log,ReasonerInvoked
1390227177126,log,M_hierarchy
1390227177355,eye,Class hierarchy
1390227178059,log,EntitySelected
1390227178938,eye,Class hierarchy
1390227185255,eye,Description
1390227188221,eye,Class hierarchy
1390227192461,log,HExpanded
1390227193165,eye,Description
1390227193727,log,HExpanded
1390227193965,eye,Description
1390227199311,log,M_entity_selected
1390227208164,log,DescriptionSelected
1390227257554,log,EntityModified
1390227261001,eye,Description
1390227264301,log,DescriptionSelected
1390227275209,log,EntityModified
1390227279166,log,EntitySelected
1390227280468,log,DescriptionSelected
1390227302941,log,EntityModified
1390227303045,eye,Description
1390227309072,log,EntityEdited:finished
1390227313760,eye,Description
1390227317139,log,EntitySelected
1390227318987,eye,Description
1390227319507,log,EntitySelected
1390227321995,log,DescriptionSelected
1390227342666,log,EntityModified
1390227344233,log,EntitySelected
1390227347084,eye,Class hierarchy
1390227347901,eye,Description
1390227348874,log,DescriptionSelected
1390227360963,log,EntityModified
1390227361817,eye,Class hierarchy
1390227362234,eye,Description
1390227365201,eye,Class hierarchy
1390227369958,log,M_entity_selected
1390227371255,log,DescriptionSelected
1390227379031,log,EntityModified
1390227383335,log,EntitySelected
1390227384504,log,DescriptionSelected
1390227389369,log,EntityModified
1390227389524,eye,Annotations-Usage
1390227389844,log,EntityEdited:finished
1390227390791,eye,Description
1390227392277,log,ReasonerInvoked
1390227393605,log,EntitySelected
1390227396308,eye,Description
1390227399067,log,DescriptionSelected
1390227407126,log,EntityModified
1390227416279,eye,Class hierarchy
1390227417639,log,EntitySelected
1390227417679,eye,Class hierarchy
1390227421859,log,DescriptionSelected
1390227430020,log,EntityModified
1390227432414,log,EntitySelected
1390227436585,log,DescriptionSelected
1390227451590,log,EntityModified
1390227452773,log,EntitySelected
1390227452973,eye,Description
1390227455307,log,DescriptionSelected
1390227461550,log,EntityModified
1390227464115,eye,Annotations-Usage
1390227465109,log,EntitySelected
1390227466015,eye,Description
1390227467099,eye,Class hierarchy
1390227467826,log,DescriptionSelected
1390227479763,log,EntityModified
1390227480553,eye,Description
1390227481669,eye,Description
1390227482941,log,EntitySelected
1390227487785,log,DescriptionSelected
1390227501960,log,EntityModified
1390227505155,eye,Class hierarchy
1390227505292,log,EntitySelected
1390227505805,eye,Class hierarchy
1390227505938,eye,Annotations-Usage
1390227507209,log,DescriptionSelected
1390227511725,log,EntityModified
1390227512305,eye,Class hierarchy
1390227512724,log,ReasonerInvoked
1390227519966,eye,Class hierarchy
1390227533595,eye,Property hierarchy
1390227542138,eye,Class hierarchy
1390227547987,log,HExpanded
1390227548205,eye,Class hierarchy
1390227549705,eye,Popup
1390227557109,eye,Description
1390227561555,log,EntitySelected
1390227562731,log,M_hierarchy
1390227569761,eye,Class hierarchy
1390227570496,eye,Popup
1390227572362,eye,Class hierarchy
1390227585502,log,ClassAddition
1390227585567,eye,Class hierarchy
1390227594181,eye,Property hierarchy
1390227594981,eye,Class hierarchy
1390227596431,eye,Property hierarchy
1390227596698,eye,Class hierarchy
1390227596898,eye,Popup
1390227597281,eye,Class hierarchy
1390227598415,eye,Property hierarchy
1390227599282,eye,Class hierarchy
1390227600748,eye,Popup
1390227601548,eye,Class hierarchy
1390227606632,eye,Description
1390227615453,log,ClassAddition
1390227617777,log,DescriptionSelected
1390227617847,eye,Description
1390227630259,eye,Description
1390227639665,eye,Description
1390227641099,eye,Class hierarchy
1390227641449,eye,Description
1390227642515,eye,Class hierarchy
1390227653868,log,Convert into defined
1390227654375,eye,Class hierarchy
1390227655375,eye,Description
1390227655419,log,ReasonerInvoked
1390227655508,eye,Description
1390227656726,eye,Class hierarchy
1390227657409,eye,Description
1390227657892,eye,Class hierarchy
1390227665851,log,HExpanded
1390227665931,eye,Class hierarchy
1390227669245,log,EntitySelected
1390227673765,eye,Class hierarchy
1390227673851,log,EntitySelected
1390227674065,eye,Class hierarchy
1390227675515,eye,Popup
1390227677365,eye,Description
1390227677848,eye,Popup
1390227678031,eye,Description
1390227678598,eye,Popup
1390227679948,eye,Class hierarchy
1390227682065,eye,Popup
1390227684178,eye,Class hierarchy
1390227686245,eye,Property hierarchy
1390227686878,eye,Class hierarchy
1390227688878,eye,Popup
1390227690345,eye,Description
1390227690861,eye,Popup
1390227693012,eye,Description
1390227693395,eye,Property hierarchy
1390227694895,eye,Class hierarchy
1390227696995,eye,Property hierarchy
1390227697612,eye,Class hierarchy
1390227700213,log,ClassAddition
1390227701328,eye,Property hierarchy
1390227702078,eye,Class hierarchy
1390227719854,log,ClassAddition
1390227720345,eye,Class hierarchy
1390227725528,eye,Popup
1390227731214,eye,Class hierarchy
1390227732314,eye,Popup
1390227732964,eye,Class hierarchy
1390227733889,log,EntitySelected
1390227733997,eye,Popup
1390227739636,eye,Class hierarchy
1390227740187,eye,Annotations-Usage
1390227740470,eye,Popup
1390227740720,eye,Class hierarchy
1390227741620,eye,Popup
1390227741903,eye,Class hierarchy
1390227757861,eye,Description
1390227758341,log,ClassAddition
1390227760161,eye,Popup
1390227764428,eye,Class hierarchy
1390227767428,eye,Popup
1390227772979,eye,Description
1390227773813,eye,Class hierarchy
1390227787373,log,ClassAddition
1390227787418,eye,Class hierarchy
1390227787951,eye,Description
1390227788438,log,EntitySelected
1390227788468,eye,Description
1390227789702,log,M_entity_selected
1390227789868,eye,Description
1390227790696,log,EntitySelected
1390227791520,log,EntityDragged
1390227791553,log,HExpanded
1390227792155,log,M_entity_selected
1390227792725,log,EntityDragged
1390227792753,log,HExpanded
1390227792754,log,EntitySelected
1390227793378,log,EntitySelected
1390227794152,eye,Class hierarchy
1390227794329,log,EntityDragged
1390227794388,log,HExpanded
1390227794390,log,EntitySelected
1390227794501,eye,Class hierarchy
1390227794702,eye,Description
1390227795890,log,EntityDragged
1390227796658,log,M_entity_selected
1390227796684,log,HExpanded
1390227797745,log,HExpanded
1390227798266,log,EntitySelected
1390227799092,log,EntityDragged
1390227799114,log,EntitySelected
1390227802035,log,EntitySelected
1390227804039,log,M_description_selected
1390227807714,eye,Description
1390227808793,log,EntitySelected
1390227808831,eye,Description
1390227810056,log,DescriptionSelected
1390227810248,eye,Description
1390227810598,eye,Class hierarchy
1390227812664,eye,Description
1390227813364,eye,Class hierarchy
1390227816981,eye,Description
1390227821904,log,Convert into defined
1390227826404,log,ReasonerInvoked
1390227828473,log,EntitySelected
1390227831752,eye,Description
1390227832047,log,DescriptionSelected
1390227838538,eye,Annotations-Usage
1390227843011,eye,Description
1390227844895,eye,File menu
1390227845011,eye,Annotations-Usage
1390227847528,eye,File menu
1390227847728,eye,Description
1390227848545,eye,Class hierarchy
1390227850611,eye,Description
1390227854152,log,Convert into defined
1390227856261,eye,Annotations-Usage
1390227856961,eye,Annotations-Usage
1390227858728,eye,Class hierarchy
1390227859328,eye,Description
1390227864670,log,EntitySelected
1390227865815,log,DescriptionSelected
1390227875524,eye,Class hierarchy
1390227883819,eye,Class hierarchy
1390227894419,eye,Description
1390227901369,eye,Class hierarchy
1390227910219,eye,Description
1390227914022,eye,Property hierarchy
1390227939467,eye,Description
1390227943720,eye,Annotations-Usage
1390227943836,eye,Description
1390227948936,eye,Class hierarchy
1390227956703,log,Convert into defined
1390227958115,log,ReasonerInvoked
1390227958586,eye,Class hierarchy
1390227958836,eye,Property hierarchy
1390227965808,log,M_hierarchy
1390227966905,log,EntitySelected
1390227968003,eye,Class hierarchy
1390227971237,log,EntitySelected
1390227971420,eye,Class hierarchy
1390227975680,log,EntitySelected
1390227977686,eye,Description
1390227979470,eye,Class hierarchy
1390227980803,eye,Annotations-Usage
1390227981186,eye,Class hierarchy
1390227982793,log,EntitySelected
1390227983253,eye,Class hierarchy
1390227983312,log,EntitySelected
1390227983386,eye,Class hierarchy
1390227992506,log,M_description_selected
1390227994441,log,SaveOntology
1390227995603,eye,Class hierarchy
1390227999370,eye,Description
1390228009777,log,EntitySelected
1390228013048,log,EntitySelected
1390228013158,log,HExpanded
1390228013558,log,EntitySelected
1390228014814,log,DescriptionSelected
1390228019303,eye,Description
1390228021687,eye,Class hierarchy
1390228024186,eye,Description
1390228030103,eye,Annotations-Usage
1390228031820,eye,Class hierarchy
1390228035278,log,Convert into defined
1390228035287,eye,Class hierarchy
1390228037813,log,HExpanded
1390228038320,eye,Class hierarchy
1390228038862,log,M_entity_selected
1390228039020,eye,Class hierarchy
1390228039512,log,EntitySelected
1390228039720,eye,Class hierarchy
1390228041400,log,M_entity_selected
1390228041870,eye,Class hierarchy
1390228045304,eye,Property hierarchy
1390228050320,eye,Class hierarchy
1390228051787,eye,Description
1390228052440,log,HExpanded
1390228053287,eye,Description
1390228057004,eye,Class hierarchy
1390228057247,log,HExpanded
1390228057770,eye,Class hierarchy
1390228058437,eye,Description
1390228058728,log,EntitySelected
1390228059904,eye,Description
1390228060071,eye,Class hierarchy
1390228061220,eye,File menu
1390228062070,eye,Class hierarchy
1390228066510,log,EntitySelected
1390228066654,eye,Description
1390228069804,eye,Class hierarchy
1390228075374,log,M_entity_selected
1390228090645,eye,Class hierarchy
1390228094641,eye,Description
1390228105783,log,HExpanded
1390228112110,eye,Description
1390228113327,eye,Class hierarchy
1390228137432,log,LoadOntology
1390228143456,log,M_hierarchy
1390228146119,log,M_entity_selected
1390228157428,eye,File menu
1390228159679,eye,Class hierarchy
1390228203909,log,LoadOntology
1390228204612,eye,Class hierarchy
1390228204912,eye,Popup
1390228209503,log,M_hierarchy
1390228211376,eye,Class hierarchy
1390228213399,log,EntitySelected
1390228213476,eye,Class hierarchy
1390228222460,eye,Property hierarchy
1390228223360,eye,Description
1390228224193,eye,Class hierarchy
1390228225223,log,EntityRenamed
1390228225710,eye,Class hierarchy
1390228228551,log,M_hierarchy
1390228228826,eye,Popup
1390228228983,log,HExpanded
1390228229026,eye,Popup
1390228231809,log,HExpanded
1390228232952,log,EntitySelected
1390228233266,eye,Popup
1390228233816,eye,Description
1390228234299,eye,Class hierarchy
1390228239526,log,EntitySelected
1390228239716,eye,Class hierarchy
1390228243640,eye,Annotations-Usage
1390228245101,eye,Popup
1390228248452,eye,Class hierarchy
1390228248666,log,EntityRenamed
1390228248802,eye,Class hierarchy
1390228251137,log,M_hierarchy
1390228253328,eye,Class hierarchy
1390228253862,eye,Popup
1390228255679,log,EntitySelected
1390228255928,eye,Popup
1390228256245,eye,Class hierarchy
1390228261844,log,EntityRenamed
1390228261950,log,DescriptionSelected
1390228262112,eye,Popup
1390228263105,log,HExpanded
1390228263379,eye,Popup
1390228263792,log,EntitySelected
1390228263945,eye,Description
1390228264529,eye,Popup
1390228264912,eye,Class hierarchy
1390228266795,eye,Description
1390228267012,eye,Popup
